ticker,rs_1m,rs_3m,rs_6m,above_50d,above_200d,range_pos_20d,move_1m_sigma,vol_20d,drawdown_1y,volume_surge,composite
WCC,0.011912445900780999,-0.0767016058932799,0.1770318192079754,-6.56862916700307e-05,0.10003668870919191,0.44909209065965955,0.016452830095590006,0.026970225502926225,-0.07871981420658247,0.7942296462972316,0.6628200751109594
PEGA,0.045645708778964456,0.14898771950388423,-0.3449844258690212,0.05931208002148791,-0.1374052500993238,0.2893201021302316,0.21762319328413762,0.028045308350251492,-0.47151926692129353,0.8971439459566664,0.6628200751109594
RAMP,0.00825723308806603,-0.022140187001591927,0.21791682578048266,-0.0027222574684037104,0.18116409661117738,0.2580601496357551,-0.08692132146968537,0.0027113392498698237,-0.009208063393226107,1.1175962152653065,0.6628200751109593
WRB,0.01504206740897518,0.031201810401136232,-0.09409868215602413,-0.012748675255008335,0.02240375846412057,0.6532256741347203,0.08834443747040756,0.010204992151089724,-0.08437292614172553,1.4124962452001624,0.6626152270399454
IEMG,0.023111779090395745,-0.06638255461662934,0.0030807836824251478,0.01897448242976707,0.07811539163516579,0.433334958112487,0.18255972684455476,0.01158531317128675,-0.05046507369640263,0.7579752109311816,0.6622738135882554
XHLF,0.011497318469738116,-0.01160260467777885,-0.14365912838463823,0.0027489613814837277,0.01295682936737741,1.0,2.1744806782938215,0.00017915262125027607,0.0,0.6991801597181027,0.6622738135882554
PENG,0.016193101665926357,-0.22627505491118882,1.855851451499774,-0.037402266441497134,0.4018946375094632,1.0,0.020747498250842003,0.04212576080752579,-0.3451283986145417,0.46930330415218846,0.6621372482075794
TVTX,-0.038931142165676835,0.11796687367082725,1.1035087695658303,0.019132250050772903,0.4346527962086175,0.04990021631853418,-0.4433160861756361,0.020674551314447173,-0.07049760897791757,0.8706829739454494,0.6617275520655513
GOOG,0.018168354409303755,-0.08213977107366521,-0.032633827880192534,0.00323858358319562,0.025738896270996348,0.9249862204135109,0.08380781242065652,0.013650593142869821,-0.13582346815320767,0.8548061145946169,0.6613861386138614
MT,-0.01803449060496387,0.1261535615353846,0.2971256203386434,0.01109281852775279,0.19596246671107687,0.05045898851041342,-0.26548814763779827,0.018604781445419008,-0.07886714824677499,0.8172092354185407,0.6613861386138613
SCHB,-0.0011804072784549202,-0.002151686121490748,0.002176071838523308,0.0019760124084335917,0.06663494417876792,0.4533335367838542,-0.33230053756298256,0.005852271396649455,-0.02259888008399691,0.8530812599985151,0.6613178559235234
HSBC,0.00498877893934313,0.05739034471694304,0.13428932622522338,-0.01146687030556992,0.1393156318659423,0.1578955053527406,-0.07488142230973936,0.011868269890934658,-0.05134713482862563,1.0060674817148043,0.6611812905428474
IWB,-0.0006500256139696514,0.0010818108004500004,-0.0018278541613592214,0.002930797610680713,0.06607001009924174,0.43433030655133337,-0.31262846422998164,0.005938375076566103,-0.021152140385071183,0.9065714074457466,0.6610447251621714
LNTH,0.010279774126152774,-0.05189017282272146,0.1287074392623433,-0.012714406459419014,0.16648418038812962,0.5742580240665343,0.00893330902442137,0.003113272840226426,-0.0936542199477235,0.7550364826670359,0.6603618982587914
ITOT,-0.0018313660648681118,-0.0020518455747864373,0.0012872144237972005,0.0018945422437195436,0.06663979227221328,0.45272072999235186,-0.35037372763220614,0.005923207809220457,-0.02288129987324017,0.9888745793967898,0.6598156367360873
EEMV,0.015201825736926078,-0.039456915217065736,0.006324626754582008,0.017334037823839576,0.08097572968565103,0.34362858161230364,0.10384955599650719,0.008393582676623476,-0.023004993713236277,0.6576977771655569,0.6598156367360873
EEM,0.023499293582354475,-0.07313524797244642,0.008797487187969244,0.018018440760974697,0.07954060629516047,0.42122099726715634,0.1798875897360014,0.012172952137990068,-0.058699625880029416,0.8131519206667026,0.6596790713554114
SONO,-0.03648573156959134,0.037881495422130484,-0.004194192189073798,0.007734820527296682,0.012267122786282947,0.6227544397249306,-0.2519035227871869,0.028671525832749914,-0.18945720998694127,0.8988616262929797,0.6594059405940594
ALG,0.035942663588108936,0.014989869297051817,-0.13511325244281758,0.008431369083059082,-0.027771173301441854,0.3980830806815418,0.35364654045313115,0.014478243834342618,-0.23411814858056335,1.1068036899670455,0.6593376579037213
SPTM,-0.0007040529707790233,-0.0012690273937649987,-0.0014482464544733897,0.001848373881963239,0.06567826229479512,0.44255386843019423,-0.3234158508399658,0.005688903027033442,-0.022024584681106796,1.0856410287729628,0.6592693752133834
KN,0.03142843017656005,-0.16070202138007816,0.2740641367596732,-0.018037203210352626,0.14663176352713347,0.6828705952164399,0.14836616804567188,0.022666882042544256,-0.16939252638402436,0.8144355765579269,0.6591328098327075
NUE,0.00813582435024729,0.0011419585992618053,0.3821331293471244,-0.023188921812539953,0.18254113984525389,0.22082742182623005,-0.013400411782316192,0.021586460041814078,-0.09594520742712165,0.8621513310846131,0.6590645271423694
AMLP,0.011040279863045899,0.08561450342092547,-0.08422362138183881,0.010005368376273971,0.08891550179543439,0.23417683316955867,0.03662569787554197,0.00632773657483132,-0.02153406503016897,0.8571087361105237,0.6589962444520314
SBSW,0.015622784112582777,0.1857707094694756,-0.12888469812372927,0.10191273399500478,-0.07064188288913065,0.039473345735286276,0.03731949232521112,0.034592239119127115,-0.431894454928609,1.0340196963900143,0.6587913963810175
ACT,-0.01103544430996295,0.12848287014869708,0.044180949990306306,0.007076421319367254,0.12906274151384634,0.133689915933816,-0.4280914558611372,0.008544903270897353,-0.03235468227998062,1.172568595038415,0.6586548310003415
IBB,-0.047519647784178054,0.15811254767420913,0.08350943340619921,0.023613082012015507,0.14255032206967577,0.17792134521653183,-0.8017317963026425,0.01309909210693989,-0.05710276891982913,0.9365191147413757,0.6585865483100034
GSLC,-0.0011651906402311285,0.00739440325634777,-0.007117481575122264,0.0024879428047133167,0.062147891683795864,0.40700754304140035,-0.3638117388107764,0.005668458064539905,-0.022123652722658926,0.6377966165319999,0.6583817002389895
AAXJ,0.022214856797969085,-0.0772791309841444,0.015892261235306737,0.017523014490618882,0.08741938860301723,0.41798869180734627,0.15605496303668168,0.012692769697972835,-0.06416553642579848,1.009003395143789,0.6583134175486515
INVX,-0.011491006587855734,0.10629951799264403,0.02413715989291232,0.004758623105837634,0.0934687727319794,0.18685090734375578,-0.163663518258753,0.021993279064388464,-0.08947202019582556,1.3240605803781138,0.6582451348583135
BSCQ,0.012248696659639013,-0.010970573064235767,-0.1405569252701635,0.003454153265414206,0.01479231747440135,0.9122636774301489,1.7006023418860152,0.000354454684917653,-0.00025561298127896315,1.1346208779854186,0.6577671560259474
WFC,0.011677609151269919,0.03368322909555066,-0.020232950680038275,-0.010074486680784367,0.020397934991747135,0.3534891148134348,0.03101666067642596,0.013936729609914445,-0.09183781918547873,0.9621075114388855,0.6574257425742575
UCB,-0.012883608694943649,0.04380960215869689,0.016728405735055185,-0.01748285472724176,0.04499835105602856,0.5469378323324116,-0.4053370148406364,0.010026261291529778,-0.0577833281130572,0.8308847492019424,0.6570160464322294
LGND,-0.015252630757722652,0.011302333422812394,0.1862492531168991,-0.028156720877954178,0.2011750712950886,0.5701506571573693,-0.25931632399186677,0.014295833418593985,-0.12126095562279848,0.5807587089522172,0.6569477637418915
SPY,0.0,0.0,0.0,0.0025785493944925353,0.06642741398948337,0.3995824581340858,-0.28938217782041364,0.005779722246521116,-0.020812981873528535,0.8891594189204253,0.6566063502902015
DB,0.008268389643002028,0.0568154391149851,0.17838820255282695,0.0015452856573225926,0.09871659555577605,0.04278068866474436,-0.015006709904409301,0.01686784872162975,-0.08614056094221922,0.9473089754309214,0.6556503926254693
SILJ,-0.0295639043019571,0.0612833693491357,-0.05913762603972983,0.06030276199020412,0.0050970100633209725,0.3458149863019569,-0.2599699129867645,0.02849222303501937,-0.2508684589181235,1.0117142814839992,0.6554455445544554
BSBR,0.04189906777680419,0.1089932333838477,-0.12343659248156613,0.02230390267896465,-0.0009619228914019562,0.10000063578247338,0.297334543941405,0.017388111393737294,-0.1703007535093024,1.1735376204135406,0.6553772618641175
CAIE,0.002560701947219135,-0.005249299934633189,-0.03572714691708101,0.0020797882668730505,0.05092182679356494,0.5165560571649441,-0.23830573361089039,0.006605408864853359,-0.019235908789920875,1.0500900025397149,0.6553089791737795
MCK,0.03520031580047933,0.146439380353655,-0.1854809643520947,0.009993214564423925,0.03812777598898642,0.24946016655106967,0.27915329514491605,0.017312236707336483,-0.1196579495377399,0.9611236269027852,0.6551724137931034
SCHE,0.013671470317809686,-0.019885948771539264,-0.0407985050479871,0.008894924731018827,0.05031803178080141,0.4351138147223864,0.08920539334916183,0.007290419958863827,-0.019691368877350235,0.9425732819534085,0.6551041311027654
PSLV,0.013745852021208704,0.013789108460375399,-0.23397069909644064,0.06033813283917788,-0.08013935269456196,0.5201609864070621,0.03384478111637785,0.02504604450861165,-0.40291532673154307,0.9285225373006224,0.6544895868897236
CPA,0.038190930568159476,-0.1361967053367643,0.05957688722644883,-0.01937658967952882,0.025535673225993483,0.9149557394416222,0.3167405830219909,0.014342545023665594,-0.15075566310808786,0.9313718267446882,0.6542164561283715
GFI,0.0010324724570077715,0.10627636764159698,-0.09368803270028359,0.08521139962892144,0.0017325418211628918,0.09441742772609457,-0.05292099442093234,0.030641087029233616,-0.2726168608249515,0.9877738245111286,0.6539433253670195
VOX,0.031180549618346265,-0.0024844506587686777,-0.12823818613927718,0.01081150617841442,-0.0001108226964730008,0.4246430813407835,0.3546178699816543,0.010219750284375004,-0.04872397106363757,0.9925648302274049,0.6538750426766814
HNI,-0.03081142071364551,0.3120309555093794,0.1999941566047332,0.0036430282542252446,0.1365289421978435,0.04825746039310818,-0.3915335798020495,0.016738548717234857,-0.09970484372686406,0.9312624889336895,0.6537384772960053
FXY,0.01751140587959077,0.008651591516788182,-0.156784293210114,0.014893659373863333,0.008137671433151583,0.51199951171875,0.2793020270050411,0.006936653795626637,-0.06461933598763525,1.0896340122550623,0.6536701946056673
CLH,-0.019381928345858834,0.0742276570561542,-0.06956347105021332,0.007347408069690697,0.09966655567365468,0.5044787922509217,-0.4319074563371807,0.010300050878720575,-0.0322976302727197,0.8217324902890194,0.6533970638443155
SEPN,-0.10969759004270574,0.04965064249497564,0.43293199483051636,0.015789466120004203,0.27895748441605006,0.4263733960452901,-0.56662657038041,0.0194326082673481,-0.19713634095716048,0.7286263601018504,0.6533970638443154
VTI,-0.002417188545614901,-0.0023984017345992648,-1.0158113078251318e-05,0.0014815452373695415,0.06605979959510111,0.43122960494341456,-0.3689400434634409,0.005870777081557673,-0.023080914387033413,0.9257547105638546,0.6529190850119495
SBCF,-0.025239195222265587,0.07879246177492538,0.006081811752345123,-0.011483792284027405,0.05078651062604789,0.5363209734472453,-0.572606006987034,0.012789323265336596,-0.06207068985835906,0.7878997874323672,0.6526459542505975
XLV,-0.03191274401722688,0.11205899233999417,-0.0021952120010415577,0.009820548937282236,0.0851254548174607,0.30513605379457015,-0.7563188105404225,0.009017893618469892,-0.04149586515287795,0.8046433522885518,0.6513485831341754
IRDM,-0.027115434863858034,0.032759826304941564,0.6278750527082277,-0.017333608460713967,0.3271574484080786,0.26514756997836303,-0.20906024962152883,0.014088531263495229,-0.15788923842686886,0.5760576694272274,0.6510754523728235
EXLS,-0.04093008547595489,0.33555236685868906,-0.017471009519016034,0.03936890826172568,0.05492359884478559,0.14021223023397802,-0.34697968402159396,0.015515855852441196,-0.20168061548058425,0.7709244725397727,0.6508706043018094
VHT,-0.031785108888409686,0.11025730807168932,0.009409067480318223,0.00818617200509486,0.08938163603845717,0.27969405617767323,-0.8036634834920916,0.008503619563877313,-0.04136823002406076,0.858109755413546,0.6505291908501195
PRCH,-0.057318359835413224,0.26430914937424355,0.9765362164490887,0.02149637074397015,0.4695348419249201,0.004607962788228402,-0.35662228238570803,0.021162661084606436,-0.15828479977382415,0.7305515984568061,0.6502560600887675
KT,0.029583076965472244,0.03783986206834844,-0.2731978972988732,0.029843087573607985,-0.028369350607042043,0.4485978309696464,0.30958263208824566,0.009376309195166356,-0.2102690123167772,0.7850558988125671,0.6495049504950494
IWV,-0.002516005673769528,-0.0012432647443421097,-0.0015462788510547387,0.0012153340173168825,0.06507036848366599,0.4010373980341142,-0.37964929898361965,0.005870777272733619,-0.02273762163259585,0.7825008429757561,0.6493683851143734
FCFS,0.042652325338462194,-0.0535938236110044,0.005847606576089737,0.021029515874152915,0.10052672574047383,0.20582905424654488,0.2906047505907849,0.03072406423504112,-0.07376385282273734,1.0450542348933147,0.6486855582109936
STAG,0.04169945819697929,-0.015357071490439633,-0.1368541707563482,-0.014504646112176611,-0.0009607521563902433,0.9029106437192834,0.5505264953669712,0.006352929289108999,-0.10561375701032272,0.9524349855257616,0.6485489928303176
AMP,-0.01801702784865189,0.148134436639771,0.10199489441826604,-0.00597645656870871,0.1115332421013202,0.14327114744431368,-0.40396851689409485,0.013028059652810701,-0.046172944424402895,0.8775604962182515,0.6484807101399794
AG,-0.03885813595801624,0.0830829685000376,-0.1118096196785916,0.07001016256570614,-0.007772812233317716,0.4428153362023736,-0.2705173415148198,0.03256076139543004,-0.37913678554652086,0.9145502043286352,0.6482758620689655
PAAS,0.006877895934614187,0.0037332726305887576,-0.11943374894226833,0.04102124718189959,-0.04695978046449256,0.33151445604119667,-0.018438933903493417,0.02822785079089762,-0.2654980957265245,1.0459402527280484,0.6479344486172754
CFR,-0.013947648640930232,0.08408842383595516,0.0766469600124482,-0.01773135900317846,0.11473873510176968,0.2797727043281365,-0.4752532575966941,0.008667958806130367,-0.05441864232121052,0.9232798776925469,0.6476613178559235
PSI,0.008794586294421203,-0.2378708444596308,0.2735197241818932,-0.012242275634594124,0.1427665510187699,0.9439861992251204,-0.003946783538189003,0.03136124170873314,-0.2578532959535532,0.7727323309593205,0.6474564697849094
E,-0.014536983552125848,0.09581207116000012,-0.1395389325921128,0.017344377311329984,0.12419458185195409,0.4701294223257971,-0.2614022360117284,0.018168353235944106,-0.04760243443542944,0.815015275003965,0.6464322294298396
CGNG,0.014801430048181463,-0.05635531342580591,-0.008892847388024983,0.00798007540582324,0.05726644147076354,0.4594586235160088,0.08144941842966413,0.010004019002559752,-0.039622201838021454,0.8732446545855891,0.6461590986684875
CGXU,0.011024021307444287,-0.0458364743171934,0.03766911154339958,0.008910348506133259,0.08202873843667668,0.31210228225295034,0.02239328107738494,0.012940321135672008,-0.03014238838577521,1.0621802227318382,0.6458176852167975
NIC,-0.015217279877864587,0.12657792124509193,0.03245153254646982,-0.016703843384244244,0.11561399594588906,0.28395120233968807,-0.4128885623585979,0.009523275068965326,-0.059446091515619304,0.7179237273214726,0.6455445544554456
ALKT,-0.03487248708847024,0.28311305897503747,-0.03061372004519569,0.003483041385739627,0.039996040755562845,0.25806418533680076,-0.3461920103393749,0.027808095935179827,-0.2789295640540209,0.9145264155415007,0.6454762717651075
FCOM,0.029697296496580816,-0.004108981550966284,-0.13284787276567678,0.009227169753799114,-0.002801856041861006,0.39622684190286606,0.33189817564520624,0.010267248852076935,-0.05199917993979819,1.108647414049131,0.6454079890747695
FTHI,0.006668002379926263,-0.00297291153486845,-0.07690943758015956,0.004762076052659214,0.03851652982158793,0.4545466367849077,-0.11033043183041283,0.005115940772833787,-0.013152085744695063,1.0276119211510872,0.6454079890747695
VCTR,-0.06615777668336187,0.210165160622239,0.4243964454658373,-0.005450860199366803,0.3054787359378581,0.16836032267810525,-0.7420616944799746,0.020071589363589847,-0.11633412173670099,1.287954877628298,0.6449300102424036
RACE,-0.03390432077809491,0.10302935336755592,0.1209685494480317,0.012532611857714482,0.11727851041501958,0.12744849660212276,-0.5262983542262772,0.015271693019610766,-0.1839083233106097,0.7947348316270016,0.6449300102424036
URGN,-0.13040496371947763,0.26833233581885585,1.1659591250803194,-0.009842055014959827,0.49092175044363096,0.29492160869989575,-0.8946457914055748,0.023164416691715494,-0.1399880848551287,0.8437795261572689,0.6439057698873334
ACWI,0.0008089849260312088,-0.010194153044660093,-0.01028875683353081,0.0025805255416628814,0.0633063376142109,0.3879889065478854,-0.2508369170572281,0.006421594603864049,-0.019633201164994674,0.7199962598761047,0.6435643564356436
NDAQ,-0.016299354628751317,0.12122750373295021,-0.06872257947216487,-0.006333915527238609,0.04003358621863118,0.4607288723642391,-0.3118232405695865,0.016295396665080904,-0.0642588114059226,0.8386685217533465,0.6434277910549675
RMD,-0.012156889097470924,0.17616080660503908,-0.16541240341636476,0.031799597199329455,-0.004799658568268583,0.3046238424484895,-0.208485329807855,0.01611892080617912,-0.1973653125523933,0.9800306870652076,0.6433595083646295
ENTG,-0.004486734675771098,-0.22363125154747499,0.06910408410113544,0.02693419713152312,0.10415382830671138,0.8177487324476144,-0.059924027251357696,0.03808321504395068,-0.22624729653303866,0.7391188192068093,0.6432912256742915
REPL,-0.10790510813460263,0.2626096805572258,0.7363916069304384,0.03569869620822197,0.48972604398499797,0.06430862744172083,-0.1698845728882503,0.032890431997314215,-0.1821026239531962,0.4761681450329994,0.6430180949129396
MTSI,0.031362416364778656,-0.31523515223710796,0.06799564072047648,0.002670739007749834,0.02907142280553776,0.7793546286962365,0.09817134912875322,0.042516308171949874,-0.3266452102046469,0.8414386012966052,0.6419255718675315
URTH,-0.002127025762100443,-9.234615174213978e-05,-0.012828118103439978,0.0006591530885549091,0.06153900639834986,0.3658972211607,-0.344397992644208,0.0062843049772379166,-0.02241024234068434,0.9017711348800337,0.6402185046090816
T,0.020729568983676727,0.1494526998537269,-0.22294337075688786,0.042128225323906365,0.02664412492706547,0.1592356997419612,0.13335716971132108,0.015067013393704679,-0.10620274554630471,0.6149743264842923,0.6400819392284057
ITT,-0.031124027486901684,0.02086678379323259,-0.06892647020209552,0.010971937770846596,0.04981884554716354,0.6565680197622169,-0.429016814395426,0.02149329163990049,-0.07406353775875929,0.8258850373107331,0.6400136565380675
ILF,0.05027224561103105,0.013607927313342483,-0.11219928094525677,0.005723234963839197,0.025459119441611833,0.2085559424653566,0.7549654329107276,0.012862619463642278,-0.06858200262769554,1.1300066640150832,0.6398770911573917
DFAU,-0.004303192727240557,-0.0021952939786520353,-0.00215184696784676,-0.0005078393256443547,0.06467384809189936,0.3687946908065786,-0.44922629344809367,0.00564671011565135,-0.024141119292422908,0.9217108236155529,0.6398088084670536
IPAR,-0.021960686289412834,0.12357708013528113,0.11120009706670886,-0.04247439241809059,0.14143459908087208,0.38807496207940817,-0.33433254302790544,0.014393279768777212,-0.11848258536803769,0.7706875800928311,0.6393991123250257
PG,0.023504678407153867,-0.0392862299437311,-0.13464662953714202,0.0033623893050525044,0.0035809004112024034,0.75,0.25393741865701097,0.009339717932322918,-0.11128370938843024,0.9483865200553558,0.6391942642540116
AXTI,-0.03671950056867235,-0.19194896307335774,0.04498260852451419,0.11143204042935917,0.22647703196595392,0.9514696365163855,-0.0988328330706317,0.06998948102273994,-0.5027338076491139,0.8256230811936628,0.6391259815636736
KSTR,0.00917040016698556,-0.14973652770834367,0.12092098098051629,-0.01385170381033507,0.07727295480560858,0.8455280833712606,-0.0025434120467019376,0.02104505909604947,-0.25131374170760246,0.8537213116531847,0.6389894161829976
SA,-0.06791310936348527,0.023824524069809394,0.08541376812960766,0.04708679574221941,0.019079364670849364,0.2953370094547189,-0.39945838434901276,0.04577779128325119,-0.21346881923530392,1.111053786109033,0.6384431546602937
CROX,-0.018174815713012826,-0.04249142428689101,0.4210153466290243,-0.03653051976510835,0.1667550927428345,0.7883598097180846,-0.21905816332957168,0.025999371912300017,-0.13421633437184022,1.0212719072954464,0.6383748719699556
MDB,-0.1197383810970375,0.13267684104556987,0.2591907401959763,0.015130618542880558,0.11373489998674757,0.2830440478653052,-0.6639518798046207,0.04849943932076078,-0.1878718782548383,1.19379172941515,0.6383748719699556
EPC,-0.039549329668307376,0.1624950455988039,0.23888614014193088,-0.024533841715002613,0.22925479556547623,0.23970799780202476,-0.3511078593415836,0.01751757169359308,-0.07862666236653804,0.7533385066793488,0.6381017412086036
IBKR,0.012146688454068522,-0.07447762123160961,0.18179496609411072,-0.008951906621034289,0.13425616587267308,0.3476752260038385,0.021071794524559134,0.028615108419889332,-0.07554634474381916,0.9197026730653541,0.6377603277569136
CGNX,0.026179621227309657,-0.08739689767839287,0.06788155981498845,-0.018127149515217877,0.12942266164685456,0.5316901928705461,0.11029385731851223,0.025863816439508972,-0.14876538267139672,0.6944815372548266,0.6372823489245476
RBLX,0.24556144608220432,-0.09201725070388844,-0.3291974977847696,0.08954203563911145,-0.17286256333160566,0.7472686572181826,0.9937565524419473,0.03862016244233877,-0.6621927061348611,0.8660668560551815,0.6372140662342096
ORIC,-0.11737931607319341,0.4864578740257821,-0.008308280818854374,0.023593057869492062,0.1953969251571488,0.34722224675088437,-0.568099387663964,0.025830264902385745,-0.12696243720884448,0.8352607141297042,0.6370092181631957
TDC,0.04506698438490486,-0.08446337127336212,-0.09135253665998211,-0.0031056137477076806,-0.03227915665428671,0.7854077182952396,0.18647049337949795,0.021262525162195678,-0.23732844310909906,0.6178419798072081,0.6360532604984637
QTUM,-0.006462176541284559,-0.13870405224608018,0.17278720617811705,0.002664856292562856,0.11588150115704199,0.6143536548692607,-0.16167715097264898,0.014861455731506901,-0.12280931349183677,0.6392281687308238,0.6358484124274497
ITIC,-0.0004642692963195971,0.10023762721987217,0.1918883115917709,-0.005022114866704563,0.13238209010900404,0.011498560394863123,-0.14373147647205564,0.015355785360463992,-0.05401577334302832,1.1600722564011248,0.6357801297371116
CB,0.01178017899952899,0.03647017201562086,-0.10155947781638552,-0.012782612152034356,0.04369828951574717,0.43316459701020327,0.032654609786981106,0.010243685757756823,-0.060057628889019554,0.9415362415042114,0.6353704335950836
TER,-0.011587158305765288,-0.17143460015474243,0.06878155201297753,0.020122599666619667,0.14423219254287067,0.7757386050512789,-0.08162723903255525,0.04375048395029385,-0.2319512636653548,0.7094320223557947,0.6348924547627176
CHYM,-0.07327142366033823,0.7032750411065409,0.41502392158569057,0.0619896557158397,0.298316311581617,0.0,-0.4315295496524591,0.033969308615319,-0.12214180626747595,0.9970258454428887,0.6348583134175487
WHD,-0.08408411913477576,0.20184681912179303,0.3299934646593259,0.028742651210997172,0.1985051452013913,0.06556246858127739,-0.5933178847334567,0.021019568983403458,-0.09366724027042683,0.9526307441556728,0.6348241720723797
OKE,-0.016976643420333004,0.09222650333024296,-0.07777199868198537,0.01005318296754032,0.10603187261951863,0.302926086859463,-0.35619264521921923,0.014017011398134816,-0.04153423200729278,1.0053093335206726,0.6348241720723797
FOX,-0.029577925421335194,0.21587017528439945,-0.045122880596104586,0.03106380145375165,0.019950466692518987,0.12116635972989565,-0.38384711104215613,0.0202811137279429,-0.13906576415347183,0.8915192666672599,0.6344827586206897
QLTY,-0.0022718795803805536,0.015659845440454845,0.000597598268845756,0.0022019294637809494,0.06420938370412821,0.21367485140638195,-0.41325590094917614,0.0059921175534166475,-0.021183559225831705,0.8565565490794378,0.6331853875042677
ORKA,-0.12470444408527237,0.29266975669206263,1.2856012778930355,-0.013789919948034468,0.5538390571022038,0.23394230613606487,-0.7024381766344853,0.028673985043870472,-0.16024055936657944,0.7488880113240655,0.6326391259815638
SONY,0.008305952683636209,0.13393925306356436,-0.022830221866081413,0.01622666599534006,0.03975070314032747,0.01315695360997444,-0.014282353321800082,0.01729908504858109,-0.2247191372430618,0.8108160723832085,0.6322977125298737
COKE,0.037628537512601645,0.03952290405595482,-0.2452946132254159,0.018214784027429376,0.0637153904605472,0.30669921218338625,0.2761363067200627,0.01939354299024641,-0.11207696592506822,1.0391445115026194,0.6322294298395358
VOYG,-0.06712214679946549,-0.0652692612055844,0.16013167246115056,0.0763303066823533,0.13842293395105454,0.5576919485896293,-0.2973977915532912,0.031796499292105776,-0.3071277068821132,0.7784309358420257,0.6322294298395357
BHE,0.03515446184095283,-0.20050271056363933,0.19136807634149822,-0.0278368521355995,0.11305424165209232,0.68085104224369,0.16852196395108146,0.024067127170893928,-0.23583659749565333,0.8031073824734646,0.6321611471491977
LVHI,0.007412400731194535,0.030960756664131894,-0.06877030855402166,-0.0002692869866774972,0.06671682280589653,0.2507293091409934,-0.09845631038856482,0.005657487789568652,-0.013945321529497567,1.2818194164971795,0.6315466029361556
ICE,0.0016141639175217826,0.14510491697344774,-0.17276043223451842,0.022141633890725654,0.008323486884949993,0.2019634965177973,-0.10634002165529295,0.014751836288532038,-0.10295784346067716,0.8039691228815901,0.6313417548651417
B,-0.026606827516922338,0.058233151245963066,-0.01949189562613407,0.05309854185176155,0.022685787558681447,0.14393909813702188,-0.2797979338200229,0.023565805133351814,-0.16860078161934844,0.9767964356987506,0.6312734721748037
CDE,-0.04631750281248215,0.10847762770993552,-0.07779155551012429,0.08215864125996952,0.03201757248545167,0.24148631491924769,-0.2842367439539089,0.031048593135527425,-0.2713741974161463,0.9690292350400345,0.6312051894844657
TXN,0.006554526925056203,-0.1899229633807782,0.27003587422613085,-0.024914602269826003,0.10118995034639089,0.8658857141721817,-0.02497189562030083,0.01829887145755322,-0.1934355714330156,0.7832580212224811,0.6305223625810856
TSEM,-0.0030460430680097073,-0.24021980776169127,0.18577864555163348,-0.012192075685428794,0.17018868624875005,1.0,-0.04681354953897236,0.04397144290088042,-0.2943032924213832,0.9345099562995709,0.6303857972004098
SPCE,-0.03403061819158959,-0.15766082608198828,0.067439483261716,0.0626514112711174,0.017095125912211184,0.74999925494197,-0.19997552778357605,0.02802813685989589,-0.5917553269907649,0.5807231048454123,0.6301126664390577
CM,-0.015620491250694646,0.015313474746752709,0.059901455847184426,-0.02252437583019329,0.09592347475502128,0.4145521251271565,-0.4051496953059382,0.01440431246461126,-0.07168252198414327,0.8857902081102044,0.6292932741550017
FTSM,0.009984688154738186,-0.012587251967242308,-0.14282377434720006,0.0018790696879762425,0.012454213310158169,0.6291554675343047,0.32490933137700856,0.0002725176773550748,-0.0003349038405032756,0.9543800992155095,0.6281324684192557
MTDR,-0.010934096566228013,0.1350963309077109,-0.15063353890866504,0.043029615032505575,0.09281411043210541,0.1969699159032454,-0.16544053009586682,0.02606458814278506,-0.11938061459570182,0.9051981965512679,0.6280641857289176
PCRX,0.02312991569385081,0.08566707197398715,-0.06663045601242712,-0.026304355706833316,0.03340032131663451,0.2420636902950789,0.13404027875094407,0.01896830438381495,-0.1060825567033945,0.9161815900606612,0.6278593376579037
CORT,-0.06376586200807877,0.3601572763660983,2.075648283141008,0.01967985590201482,0.6125282828364369,0.0,-0.3779434172867297,0.01898690416194343,-0.10746944090065502,1.26592088945383,0.6272106520996928
LOGI,0.01684892902526658,-0.07984945460213455,-0.0572024917649101,-0.0055012196296400084,0.009388176420779937,0.77511238204175,0.06803571077075622,0.017686911751630556,-0.2011998184699153,0.7294534216111273,0.6264936838511438
HELO,0.0022545605138099,-0.0013307050501643047,-0.09084004711253568,0.0016544678998806628,0.028638626930399536,0.42424645261971505,-0.36909150997846524,0.0035836812768318313,-0.015253024540982874,0.7690815335004515,0.6262205530897917
AVUS,-0.005081917729719887,-0.008824609519288318,-0.0012393934770982273,-0.0028481000633868714,0.06872159664007382,0.3413191324991645,-0.4796462774820736,0.0055813747677956795,-0.025673527925576534,0.9780501103034013,0.6262205530897917
STLD,0.02798059354403304,-0.07650649157814438,0.25101339114024435,-0.03501765077882102,0.10337601788367534,0.34704638718519704,0.1640065717844001,0.022770542756613624,-0.16610007838162177,0.9698230391254384,0.6259474223284397
INDB,-0.0034974494071776663,0.0023425343430087953,-0.03630917055231819,-0.020240917516642698,0.038555418275483255,0.5808070591181882,-0.2536509745541503,0.009851901183236252,-0.05655615932927849,0.8966965197210364,0.6258791396381017
CGON,-0.06552840012948935,0.20165612644034447,-0.02755104492383409,0.007368324801719117,0.1948682919760849,0.3388540355617325,-0.5535815926153167,0.020214902627360195,-0.07511152126514042,0.8060946557296157,0.6256060088767497
