run_date,ticker,horizon,predicted_edge,sector,p10,p90
2026-06-09,WAY,120d,0.1131866196075357,Healthcare,-0.432668105979259,0.6358506297118565
2026-06-09,SEB,120d,0.1131145064691134,Industrials,-0.2136489572871023,0.3964514604288515
2026-06-09,ALHC,120d,0.1115107593412365,Healthcare,0.0913746480608586,1.0250302675710996
2026-06-09,TTMI,120d,0.1095170442023499,Technology,0.1328046059488413,1.365721751887404
2026-06-09,BUD,120d,0.1094076370793742,Consumer Staples,-0.2123987193828127,0.4282253630593918
2026-06-09,AG,120d,0.108941686119947,Materials,-0.1505838917703372,0.9822219288074484
2026-06-09,PM,120d,0.1086581699084643,Consumer Staples,0.0615007682922289,0.5080457175282141
2026-06-09,CEG,120d,0.1070270931920526,Utilities,-0.2089163685244304,0.7899135781498565
2026-06-09,CIEN,120d,0.1068257081708635,Technology,-0.1401797579477602,1.956938229657441
2026-06-09,RRC,120d,0.1051256884137792,Energy,-0.08896202394295,0.2956551757633268
2026-06-09,EXE,120d,0.1039341632860829,Energy,-0.1188540426088942,0.3931880463436206
2026-06-09,INDV,120d,0.102385649672024,Healthcare,-0.2901032631522216,1.1514338030925624
2026-06-09,CNH,120d,0.101629759703356,Industrials,-0.1004077105680757,0.2143431022716314
2026-06-09,ALHC,20d,0.2188740124907728,Healthcare,-0.0607596904516584,0.4231881142657011
2026-06-09,GH,20d,0.1573214200583305,Healthcare,-0.1332303318903567,0.5307471170694328
2026-06-09,CHYM,20d,0.1537449532471809,Technology,-0.1913495795962976,0.3701761143168945
2026-06-09,BLSH,20d,0.1431054064893915,Technology,-0.2604584163889437,0.2234798085866253
2026-06-09,FMC,20d,0.1307178086164118,Materials,-0.0975090644939565,0.177137982962045
2026-06-09,VSCO,20d,0.1304851362969108,Consumer Discretionary,-0.2126819484438185,0.4191703344124697
2026-06-09,POWL,20d,0.1090555033000942,Industrials,-0.0144222643212561,0.3333319895923809
2026-06-09,HWM,20d,0.1080482307443042,Defense,-0.0501933075716044,0.2325657877831105
2026-06-09,G,20d,0.1045062212119735,Technology,-0.0448920649839025,0.1573580497349564
2026-06-09,ONTO,20d,0.1024793312843195,Technology,-0.0835542797228238,0.2915668309857334
2026-06-09,SN,20d,0.1004902707729701,Consumer Discretionary,-0.035616749905065,0.3058023133254862
2026-06-09,SITM,20d,0.0988090926863043,Technology,-0.0455459246456937,0.4052414822912417
2026-06-09,FRPT,20d,0.0984630593840564,Consumer Staples,-0.1951628144273338,0.2143040804570272
2026-06-09,NVST,20d,0.0856752648544618,Healthcare,-0.1527297368497165,0.1563836923632062
2026-06-09,VSAT,20d,0.0851656149961843,Technology,-0.1224918222626629,0.354512108926468
2026-06-09,COKE,20d,0.0834782959318176,Consumer Staples,-0.0540374300849142,0.206799216453069
2026-06-09,AS,20d,0.0831814832741378,Consumer Discretionary,-0.0276200918227327,0.3193204940329183
2026-06-09,BBIO,20d,0.0829763740519856,Biotech,-0.0447891598080685,0.3549988038539289
2026-06-09,UPST,20d,0.0828402018849131,Financials,-0.2180480710971609,0.6191063114197415
2026-06-09,SPHR,20d,0.0825450969775695,Communication Services,-0.0802024595673856,0.2156922258170723
2026-06-09,NRG,20d,0.0788911866101768,Utilities,-0.0856928628236988,0.2186227717548285
2026-06-09,UI,20d,0.0788173402779512,Technology,-0.0663884140698249,0.2854438858546869
2026-06-09,HUM,20d,0.0767072142398914,Healthcare,-0.1019337717270821,0.1912255722714515
2026-06-09,BROS,20d,0.074438616552468,Consumer Discretionary,-0.1578711333038195,0.2693284947885155
2026-06-09,EQT,20d,0.0744359644933699,Energy,-0.0759621767424,0.2465850809054126
2026-06-09,HALO,20d,0.0742269358236391,Biotech,-0.0744814734779011,0.1827755151575813
2026-06-09,KEYS,20d,0.0739540034796545,Technology,-0.0253778354847362,0.1478955182806457
2026-06-09,CAI,20d,0.073565429355193,Biotech,-0.2027788780818311,0.1860329269157474
2026-06-09,BOOT,20d,0.0730905090855873,Consumer Discretionary,-0.1265242856094444,0.1468398738557033
2026-06-09,EAT,20d,0.0722052209491052,Consumer Discretionary,-0.0421746393675298,0.3055211585872925
2026-06-09,ESLT,20d,0.0709158488810568,Industrials,-0.0139683639194102,0.3316208310409073
2026-06-09,CRK,20d,0.0705884723323915,Energy,-0.1183046256734697,0.3487206001541661
2026-06-09,ALGM,20d,0.0694694569310028,Semiconductors,-0.1331308907737692,0.1749609634953607
2026-06-09,AR,20d,0.0693885054917171,Energy,-0.0700423142673412,0.2675275598550479
2026-06-09,NTRA,20d,0.0690937952592052,Healthcare,-0.0324769362654769,0.2323638122448938
2026-06-09,RH,20d,0.0690190969269533,Consumer Discretionary,-0.2727942467375834,0.2047819118432116
2026-06-09,WWD,20d,0.069004661156951,Industrials,-0.1054562014882348,0.1907987923078756
2026-06-09,IOT,20d,0.0687218986063291,Technology,-0.1590835964395485,0.2525457748844742
2026-06-09,APP,20d,0.0681999091344951,Communication Services,-0.1382631468386642,0.3128295821901813
2026-06-09,LITE,20d,0.067858573085338,Technology,-0.0186571251870387,0.3836133239916203
2026-06-09,ONON,20d,0.067371083604568,Consumer Discretionary,-0.0856603639638748,0.1727897684881824
2026-06-09,TFC,20d,0.0671637396504015,Financials,-0.069826541158791,0.1200197114668097
2026-06-09,CPRI,20d,0.066788966157807,Consumer Discretionary,-0.0817791816329408,0.1788584080708855
2026-06-09,IESC,20d,0.0666764871877211,Industrials,-0.03090109555389,0.4182553901778804
2026-06-09,SMTC,20d,0.0649422626746484,Technology,-0.0058164741909426,0.2836464633167732
2026-06-09,AGI,20d,0.0639939236633617,Materials,-0.0628361713343457,0.1681242874319903
2026-06-09,PLNT,20d,0.0639145479289876,Consumer Discretionary,-0.0704404633912347,0.1380721852381743
2026-06-09,SOLS,20d,0.0632754795799813,Materials,0.1147823674820813,0.2735241343380369
2026-06-09,ERO,20d,0.0629940554920488,Materials,-0.1220544969516327,0.1647013189556936
2026-06-09,INDV,20d,0.0627908355671444,Healthcare,-0.0875405737359599,0.2248324830981912
2026-06-09,PEN,20d,0.0619686733039186,Healthcare,-0.0272805282074842,0.1329513332393566
2026-06-09,LRN,20d,0.0616412156557206,Consumer Staples,-0.0625689046961985,0.216363285355868
2026-06-09,BLDR,20d,0.0611416009230469,Industrials,-0.1209778730569055,0.1203952328413049
2026-06-09,RKT,20d,0.0610859955597586,Financials,-0.1265765137698169,0.2813132257750522
2026-06-09,BIRK,20d,0.0610592100076744,Consumer Discretionary,-0.0778968247417118,0.1600740374015864
2026-06-09,FND,20d,0.0605146838475828,Consumer Discretionary,-0.1397909576246916,0.1441058898233033
2026-06-09,EWZ,20d,0.060101756337338,Unknown,-0.0397665880595385,0.1180041240415707
2026-06-09,EMBJ,20d,0.0600202644889891,Industrials,-0.0212655850971803,0.1801579001865206
2026-06-09,RIVN,20d,0.0599392802875843,Consumer Discretionary,-0.1981472725444432,0.2860190333508274
2026-06-09,OMF,20d,0.0591802051924146,Financials,-0.0693540856736122,0.1704005703509562
2026-06-09,WAL,20d,0.0591601686482552,Financials,-0.0646768377137907,0.1578641269168592
2026-06-09,LULU,20d,0.0587729384961626,Consumer Discretionary,-0.0802791224846842,0.22204754536228
2026-06-09,ENB,20d,0.0585785608770723,Energy,-0.0231114319623287,0.1074583888721797
2026-06-09,CHWY,20d,0.0585770388575687,Consumer Discretionary,-0.1259010493830142,0.1473624111842618
2026-06-09,UHS,20d,0.0584439102107287,Healthcare,-0.0614840674636244,0.1697178697973623
2026-06-09,ZIM,20d,0.0584094593158239,Industrials,-0.1660010189714528,0.4052946536546203
2026-06-09,LINE,20d,0.0580440460982462,Real Estate,-0.1434360484544834,0.0635106500971975
2026-06-09,FN,20d,0.0580388772671351,Technology,-0.022042736462914,0.2439295163128122
2026-06-09,PBR,20d,0.0569669734160397,Energy,-0.0581989017269285,0.1622293573166821
2026-06-09,MMSI,20d,0.0567850414249515,Healthcare,-0.0013979409199737,0.1132691279326517
2026-06-09,GKOS,20d,0.0566544863320481,Healthcare,-0.0757416193731864,0.1499348528319034
2026-06-09,DVA,20d,0.0565531271299152,Healthcare,-0.0200982674249269,0.1605162808234282
2026-06-09,OC,20d,0.0564419305390659,Industrials,-0.0902248062259052,0.1475256511541958
2026-06-09,NEM,20d,0.0563658608253261,Materials,-0.0543114399231643,0.139386338162616
2026-06-09,MOD,20d,0.0562968307357992,Consumer Discretionary,-0.0570536063955678,0.1885642979563218
2026-06-09,CRS,20d,0.0562695680272842,Industrials,-0.0254643377665336,0.3617736989095951
2026-06-09,BLSH,5d,0.0709586860337396,Technology,-0.0725566091242954,0.1964960079120473
2026-06-09,SOLS,5d,0.0676610302438078,Materials,0.0139275841029244,0.1712207574808194
2026-06-09,CHYM,5d,0.0527335539373022,Technology,-0.1157780031819711,0.0797649532851814
2026-06-09,LTH,60d,0.2152893055255306,Consumer Discretionary,-0.0568702529525068,0.3763939669059409
2026-06-09,SOLS,60d,0.2067718693520153,Materials,0.2525009837995659,0.9175933566453262
2026-06-09,TPL,60d,0.1909790615579816,Energy,-0.0473685461092931,0.3872848056275919
2026-06-09,AS,60d,0.1838110460094461,Consumer Discretionary,-0.113562295360445,0.7037859023689154
2026-06-09,CHYM,60d,0.176828853199145,Technology,-0.2260553313781476,0.4046113894679649
2026-06-09,LBRDK,60d,0.1760462412965678,Communication Services,-0.19763216770912,0.29582646528056
2026-06-09,ESLT,60d,0.1757135600866151,Industrials,-0.0400004006513622,0.5924661288908173
2026-06-09,SGML,60d,0.1719423844271439,Materials,-0.2799822664912071,0.6950755285687267
2026-06-09,ALGM,60d,0.1641883412708956,Semiconductors,-0.1514234607243026,0.5847559497282488
2026-06-09,COHR,60d,0.152601818772563,Technology,-0.2834054197408234,0.6444233568016137
2026-06-09,DOCN,60d,0.1467214356803405,Technology,-0.1148243304993451,0.7674371934860273
2026-06-09,MELI,60d,0.1463162131395247,Consumer Discretionary,-0.077327763413616,0.2599888724361077
2026-06-09,CORT,60d,0.1462696429201375,Biotech,-0.479039968985896,0.4267955538864811
2026-06-09,GH,60d,0.1442717497771631,Healthcare,-0.3322969025231783,0.7733316876606356
2026-06-09,ATRO,60d,0.1420322792317514,Defense,-0.1004641807749552,0.5870261925686505
2026-06-09,AXSM,60d,0.1384388065157237,Biotech,-0.1651252916021127,0.4028953220238612
2026-06-09,MP,60d,0.1303142570043955,Materials,-0.1753129137753223,0.6044967519359596
2026-06-09,PTEN,60d,0.1253524532436148,Energy,-0.2623438954435245,0.4752021670624178
2026-06-09,FLG,60d,0.1253301234297651,Financials,-0.005097898856032,0.3256825283672918
2026-06-09,ZIM,60d,0.1219792678136501,Industrials,-0.0946113390791345,0.7362241146600962
2026-06-09,FIVE,60d,0.121710023984326,Consumer Discretionary,-0.2951424499213033,0.3986951095329481
2026-06-09,GEV,60d,0.1196927775576364,Industrials,-0.0147831776950268,0.65983442207004
2026-06-09,CTRA,60d,0.1109825307004119,Energy,-0.0778918406597924,0.231294652038884
2026-06-09,ALNY,60d,0.1067193307430022,Biotech,-0.2356654593700333,0.3086127530598326
2026-06-09,TGTX,60d,0.10513410017203,Biotech,-0.0691352264918589,0.3751941139867531
2026-06-09,CQQQ,60d,0.1050265277852249,Unknown,-0.0950982838979663,0.2601226393950711
2026-06-09,RIVN,60d,0.1044681313628276,Consumer Discretionary,-0.3740511595849,0.5897677126148259
2026-06-09,EAT,60d,0.1031546076535347,Consumer Discretionary,-0.0700211958122069,0.4508179871546752
2026-06-09,NTR,60d,0.10191217891068,Materials,-0.0527454677735235,0.2211444222070904
2026-06-09,REMX,60d,0.1018194693926766,Materials,-0.1354879965926306,0.26445131557656
2026-06-09,RH,60d,0.1013505021731389,Consumer Discretionary,-0.4108825650647179,0.3798084894438742
2026-06-09,JBS,60d,0.1000501615769425,Consumer Staples,-0.0694994670769542,0.1694568804145799
2026-06-09,SARO,60d,0.0982852937834363,Industrials,-0.1291999079028778,0.2396593626918584
2026-06-09,CRK,60d,0.0973391439810276,Energy,-0.2361368048751834,0.3089354204278076
2026-06-09,G,60d,0.0964791538479897,Technology,-0.1745297008656507,0.220430530641889
2026-06-09,SBUX,60d,0.095735053393454,Consumer Discretionary,-0.1495449228706679,0.284443360081102
2026-06-09,ALHC,60d,0.0946836139174329,Healthcare,-0.084925617182805,0.6736352209267658
2026-06-09,AMRZ,60d,0.0942455104518026,Materials,-0.0577415413392946,0.2357906671337213
2026-06-09,PM,60d,0.0918220681579672,Consumer Staples,-0.0270003781180481,0.2492405396559629
2026-06-09,SOLV,60d,0.0914350836436295,Healthcare,-0.1284539961816426,0.2564101702279741
2026-06-09,RPRX,60d,0.091164907544598,Healthcare,-0.0396062095897452,0.3470949136884381
2026-06-09,GL,60d,0.0905708593478875,Financials,-0.0035139085653551,0.2553918522026447
2026-06-09,GDXJ,60d,0.0902679249315173,Materials,-0.024249784922513,0.3830935442790089
2026-06-09,SBAC,60d,0.0892524244435095,Real Estate,-0.0768185070973528,0.180061361599469
2026-06-09,LINE,60d,0.0887661536974092,Real Estate,-0.1829608719699973,0.1203622463481277
2026-06-09,UI,60d,0.0883240344352909,Technology,-0.1460398668274042,0.5629929293637026
2026-06-09,AGI,60d,0.0877182605993873,Materials,0.0633004576338894,0.4028935400458349
2026-06-09,AIR,60d,0.0865227557109907,Defense,-0.0566623047517517,0.3484228188669833
2026-06-09,CHTR,60d,0.0861972363030142,Communication Services,-0.2067723796556113,0.1868563165497844
2026-06-09,APTV,60d,0.0861476146363752,Consumer Discretionary,-0.0722388127142813,0.1136115377048648
2026-06-09,TVTX,60d,0.0859669174478676,Biotech,-0.2135417547895258,0.8350851181588205
2026-06-09,HUM,60d,0.0857954538975728,Healthcare,-0.3106780046606797,0.2104349320303646
2026-06-09,CNH,60d,0.0857547030077863,Industrials,-0.1650036846586537,0.1909201334212845
2026-06-09,NEM,60d,0.0846347254509249,Materials,-0.044715066103886,0.309641300232978
2026-06-09,ARRY,60d,0.0845417426028296,Energy Transition,-0.3839644465990309,0.4731550970597333
2026-06-09,CIEN,60d,0.0842867609313264,Technology,-0.2167546959799344,1.053530002800722
2026-06-09,BAX,60d,0.0833571949834136,Healthcare,-0.1434004859735108,0.1632860979136464
2026-06-09,CCK,60d,0.0831706809979605,Consumer Discretionary,-0.0567128165351681,0.1595376454499988
2026-06-09,KTOS,60d,0.0810919506036494,Defense,-0.0576150289753223,0.4462310385011849
2026-06-09,MMM,60d,0.080802423872571,Industrials,-0.0324899066239664,0.2352164059768483
2026-06-09,PEN,60d,0.0807888676536028,Healthcare,-0.0937224938892714,0.2062624038214153
2026-06-09,IRM,60d,0.0806145229188211,Real Estate,-0.1629656121430458,0.2943213902458871
2026-06-09,SLB,60d,0.0791770416223341,Energy,-0.1416315933197344,0.4023778226150987
2026-06-09,SOC,60d,0.07884719118483,Energy,-0.0731989068397393,0.8980345361450414
2026-06-09,MIDD,60d,0.0780050494639529,Industrials,-0.1247899175432439,0.3344847861908537
2026-06-09,HWM,60d,0.0778117571310601,Defense,0.0984929214287214,0.278663711433961
2026-06-09,BJ,60d,0.0773095932518386,Consumer Staples,-0.0440070639605356,0.1897610598273029
2026-06-09,CCI,60d,0.0759080537968257,Real Estate,-0.1198136384460978,0.1740034479854657
2026-06-09,NTNX,60d,0.0743701230565671,Technology,-0.2303389069763676,0.2854219660102196
2026-06-09,NXST,60d,0.0742790621511718,Communication Services,-0.0813843357086346,0.1899703147773766
2026-06-09,BOOT,60d,0.0740399219868775,Consumer Discretionary,-0.2671595846649727,0.3516185981159406
2026-06-09,TFX,60d,0.0740381176920521,Healthcare,-0.2212305287219478,0.1108782387957061
2026-06-09,BMY,60d,0.0733291729639071,Healthcare,-0.1568908185516679,0.3041570671304265
2026-06-09,SQM,60d,0.0732907517422865,Materials,-0.128987104647868,0.2419253336678125
2026-06-09,VSAT,60d,0.0728319006062289,Technology,-0.3203379556972639,0.5696687220280434
2026-06-09,XP,60d,0.0720948366079301,Financials,-0.1592836776388903,0.2676013750619501
2026-06-10,VSAT,120d,0.5905396463929059,Technology,-0.47200186519913,2.1709201388447728
2026-06-10,AMD,120d,0.3877512122645045,Semiconductors,-0.1173950936633229,0.993738667045623
2026-06-10,LEU,120d,0.3775275649781706,Energy,-0.3036659208060406,1.4032104833129668
2026-06-10,GEV,120d,0.3467186855018032,Industrials,0.4850574865972119,1.384453819886587
2026-06-10,RBLX,120d,0.3392051226067238,Communication Services,-0.5495244522671422,0.973010975175164
2026-06-10,ECG,120d,0.3388640944916958,Industrials,-0.0796760394146929,0.95983353728403
2026-06-10,TTAN,120d,0.335212649546327,Technology,-0.3453178984288372,0.140929192281505
2026-06-10,BLSH,120d,0.3319512389973077,Technology,-0.2302406541864898,0.1359411355497936
2026-06-10,FLNC,120d,0.3154325967817495,Utilities,-0.6456308679638744,0.3929677149721575
2026-06-10,CAR,120d,0.3110675365684675,Industrials,-0.3319873614228786,1.0267516258780758
2026-06-10,SLNO,120d,0.2910875010796929,Biotech,-0.0006143462917518,3.373493555086644
2026-06-10,LIF,120d,0.2803266911942068,Technology,-0.4475291809906506,1.1044994221158662
2026-06-10,ATRO,120d,0.2761418173097063,Defense,-0.0367678176200346,1.0174794385130883
2026-06-10,SNPS,120d,0.2679438513818745,Technology,-0.0826595229080695,0.3333804473204383
2026-06-10,MLTX,120d,0.2663374764238687,Biotech,-0.1421427133084324,0.3818088358062218
2026-06-10,DUOL,120d,0.2625206697006365,Technology,-0.3825746013610061,0.6503325264957968
2026-06-10,IESC,120d,0.2590844579599719,Industrials,0.2734340382346606,1.052178612475902
2026-06-10,LITE,120d,0.256373290093476,Technology,0.0106023435535009,3.118203827514936
2026-06-10,SOLS,120d,0.2529329789720826,Materials,0.8970115897077279,1.12474155456868
2026-06-10,CAVA,120d,0.2412079992333963,Consumer Discretionary,-0.3129407269217149,1.0827587150983902
2026-06-10,ALGM,120d,0.2399577820789515,Semiconductors,-0.1918300792095645,0.904003279657014
2026-06-10,FIX,120d,0.2392548754580586,Industrials,0.1523097816411239,1.194060181959973
2026-06-10,FIVE,120d,0.236462080164992,Consumer Discretionary,-0.3837022673024818,0.6675506023319061
2026-06-10,TTMI,120d,0.2324987538694585,Technology,0.131198116198809,1.66796507535865
2026-06-10,RAL,120d,0.2262070109875906,Technology,0.1453235558273398,0.3390697862373981
2026-06-10,EME,120d,0.2240994521458132,Industrials,0.1186916723189899,0.5702744520837005
2026-06-10,ESLT,120d,0.2238793609750154,Industrials,0.0026044891285056,0.7034335729092579
2026-06-10,JOBY,120d,0.2212182861298685,Industrials,-0.2134095645971092,1.1914439553544809
2026-06-10,AG,120d,0.220904491386235,Materials,-0.0780298948446193,0.8717330669465347
2026-06-10,DG,120d,0.2206501821212944,Consumer Staples,-0.4145713900518842,0.5630480475024836
2026-06-10,PLTR,120d,0.2153110294100163,Technology,-0.1672359541239238,1.573180384455842
2026-06-10,JBL,120d,0.2144556555563151,Technology,-0.0432980442232934,0.7552707264528913
2026-06-10,PPLT,120d,0.2137775930782591,Unknown,-0.0065826165865076,0.4123454846347275
2026-06-10,STX,120d,0.2131572785639199,Technology,0.0857145320940471,2.1232865092935573
2026-06-10,SYM,120d,0.2107618168691234,Industrials,-0.4149962953671775,1.1018968048340536
2026-06-10,LQDA,120d,0.2107056953667982,Healthcare,-0.1841281312129604,1.4175085569333865
2026-06-10,SRAD,120d,0.2106027029686825,Technology,-0.410260088144506,0.815190942612189
2026-06-10,MP,120d,0.2084520438257213,Materials,-0.3076053061117584,1.9443746935200537
2026-06-10,POWL,120d,0.2083867982308881,Industrials,-0.0787396080247677,1.8609196804003256
2026-06-10,HOOD,120d,0.2072042959250534,Financials,-0.3194446970312177,1.3723939270033303
2026-06-10,WING,120d,0.2060024199643151,Consumer Discretionary,-0.4600457989101197,0.9382744473959116
2026-06-10,CBRL,120d,0.2010678843886765,Consumer Discretionary,-0.2214663109182912,0.3499287572431385
2026-06-10,APLS,120d,0.1928728936626436,Biotech,-0.4550084373597758,1.057501355037736
2026-06-10,STNE,120d,0.1919700840514728,Technology,-0.3032047312083292,0.7638849049946891
2026-06-10,SKYT,120d,0.186237424697179,Technology,-0.1434372604781932,1.2753018122951243
2026-06-10,ANET,120d,0.1823710019213755,Technology,-0.1160979737700415,0.5968677343456635
2026-06-10,ARRY,120d,0.1811078890042208,Energy Transition,-0.4732920964767734,0.5383129001486703
2026-06-10,XYZ,120d,0.1805651075701989,Technology,-0.2007296384801736,0.7711887457211156
2026-06-10,USAR,120d,0.1782873810172497,Materials,-0.0136485073084918,0.7369006043404235
2026-06-10,SAIC,120d,0.1774542359289152,Technology,-0.041129870366018,0.2341258698321434
2026-06-10,AGX,120d,0.1762893999690516,Industrials,0.112674460656971,1.262034934056434
2026-06-10,TD,120d,0.1755440873416569,Financials,-0.0094407091651869,0.381660267485598
2026-06-10,RKT,120d,0.1746794534752461,Financials,-0.2357406617923406,0.5100780872908284
2026-06-10,CVNA,120d,0.1745786785692233,Consumer Discretionary,0.0700780488177857,1.5550533236337536
2026-06-10,STRL,120d,0.1741493926024687,Industrials,0.209947879276521,1.558185584052754
2026-06-10,DINO,120d,0.1739189349500719,Energy,-0.2257259850629237,0.4214796000188089
2026-06-10,VRNS,120d,0.1733278432039332,Technology,-0.181944195865265,0.6052977419574497
2026-06-10,EWY,120d,0.1709202985564367,Unknown,-0.0893410300450418,1.0323859335138468
2026-06-10,BZ,120d,0.1706200664093246,Communication Services,-0.3084797367370679,0.3749575164788276
2026-06-10,ZS,120d,0.1687901304049466,Technology,-0.4752880921817063,0.6377277124520122
2026-06-10,AXON,120d,0.1686595125548773,Defense,-0.2709488755053231,0.7080331998811832
2026-06-10,ALNY,120d,0.1681851036972023,Biotech,-0.3583060048854726,0.8661751077065506
2026-06-10,EQIX,120d,0.1678512087865921,Real Estate,-0.1416077214997545,0.4094215343731904
2026-06-10,NXT,120d,0.1646480694426279,Technology,-0.1788312490206378,0.6394789070117154
2026-06-10,RHI,120d,0.1637186660442938,Industrials,-0.3788164720910257,0.1039802409204367
2026-06-10,ARKK,120d,0.1632386799857096,Unknown,0.0395675704457298,0.3845364888005573
2026-06-10,BA,120d,0.1624223822143219,Defense,-0.092198646822978,0.3542357464682111
2026-06-10,CUK,120d,0.1620904138323078,Consumer Discretionary,0.0434385255970419,0.4494568428839757
2026-06-10,MANH,120d,0.1620730752995303,Technology,-0.3088839401997444,0.2688634310450498
2026-06-10,SITM,120d,0.15831865955125,Technology,-0.1852691416557929,2.042839647079936
2026-06-10,QRVO,120d,0.1573302798048237,Technology,-0.2895252300765377,0.2679803976180589
2026-06-10,RCL,120d,0.1525684979149104,Consumer Discretionary,0.0436951931817215,0.5321010579297518
2026-06-10,CELH,120d,0.1521262589944432,Consumer Staples,-0.5712829976430022,1.315303271619142
2026-06-10,PODD,120d,0.1507137963583257,Healthcare,-0.5319638021540755,0.387760141377942
2026-06-10,MTCH,120d,0.1506589809235828,Communication Services,-0.1526203118360033,0.1872849650507301
2026-06-10,NCLH,120d,0.148209156553443,Consumer Discretionary,-0.1795121212179855,0.3126291259618884
2026-06-10,CHYM,20d,0.4281719958994951,Technology,-0.000348670741421,0.44033201002681
2026-06-10,BLSH,20d,0.225583261800135,Technology,-0.0763229681658443,0.1920675988371277
2026-06-10,CAI,20d,0.2221628040876321,Biotech,-0.0336877764775871,0.1704042023966472
2026-06-10,CVNA,20d,0.1902451516659534,Consumer Discretionary,-0.1998430508860138,0.6591424030075145
2026-06-10,ALHC,20d,0.1738305300184607,Healthcare,0.0271894663918481,0.4227552259543551
2026-06-10,FMC,20d,0.1337689245982242,Materials,-0.1387080440712663,0.1963708803352366
2026-06-10,UPST,20d,0.1330904961452883,Financials,-0.2245154374430536,0.5431203322748545
2026-06-10,AMRZ,20d,0.1287445513818823,Materials,0.0414648043043635,0.1522975851711382
2026-06-10,ONTO,20d,0.1278319146024783,Technology,-0.1088550156923934,0.2941281108708084
2026-06-10,ANF,20d,0.1134985855562539,Consumer Discretionary,-0.2361747763609525,0.6870649731151108
2026-06-10,SITM,20d,0.1115571843513095,Technology,-0.0501123097589176,0.5831554313903824
2026-06-10,AR,20d,0.108153357915519,Energy,-0.0700423142673412,0.1796189089114306
2026-06-10,SYM,20d,0.1039557117816001,Industrials,-0.081037864589986,0.3414543808467705
2026-06-10,RIVN,20d,0.0999159661304101,Consumer Discretionary,-0.2037638018106902,0.3056288963172484
2026-06-10,G,20d,0.0993956056751589,Technology,-0.0473310762695841,0.138309342460885
2026-06-10,FRPT,20d,0.0989573524456653,Consumer Staples,-0.171777646573152,0.224502899184324
2026-06-10,KTOS,20d,0.0983586145619156,Defense,-0.065777391460406,0.2641951750186637
2026-06-10,CRK,20d,0.0982194975659599,Energy,-0.1376987802971522,0.2513313442027042
2026-06-10,MKTX,20d,0.0965716202823271,Financials,-0.0460989341026512,0.1202808592822876
2026-06-10,SN,20d,0.0959449725351155,Consumer Discretionary,-0.1278090715318234,0.3357552484400401
2026-06-10,CROX,20d,0.0948038761572924,Consumer Discretionary,-0.0292118957537355,0.2049696076805206
2026-06-10,AS,20d,0.0934566003190224,Consumer Discretionary,-0.0594247220427999,0.2526121741115708
2026-06-10,VSAT,20d,0.0913324744923247,Technology,-0.0912863117056449,0.3102989178815878
2026-06-10,ERO,20d,0.0896937822611464,Materials,-0.1711229081293802,0.1849819052793078
2026-06-10,POWL,20d,0.0848666701064962,Industrials,-0.0366453729145295,0.3590697308175448
2026-06-10,SLNO,20d,0.0842731228397033,Biotech,0.0216728476706692,1.0141337569263442
2026-06-10,EQT,20d,0.0835768567531861,Energy,-0.0813969785085803,0.1402177278609792
2026-06-10,ALGM,20d,0.0831656060152117,Semiconductors,-0.0766588235229483,0.1875446259126628
2026-06-10,EAT,20d,0.0825455989788379,Consumer Discretionary,-0.013223297339543,0.3742656529242892
2026-06-10,TTAN,20d,0.0791700075298273,Technology,-0.0687090138251667,0.2615830164122398
2026-06-10,AG,20d,0.0765798796913048,Materials,-0.0467391031973825,0.4019912865277524
2026-06-10,CRBG,20d,0.0746082336739316,Financials,-0.0324649204829956,0.1289656597769811
2026-06-10,BBIO,20d,0.0742129888509222,Biotech,-0.0993743434395285,0.2041926396103364
2026-06-10,MMYT,20d,0.0739526511713427,Consumer Discretionary,-0.0887302531911114,0.1887227210559016
2026-06-10,HUM,20d,0.0733269709061315,Healthcare,-0.0837753722504943,0.1803754164197922
2026-06-10,KVYO,20d,0.0728128477884285,Technology,-0.1763503756907691,0.2243422584303629
2026-06-10,CORT,20d,0.0722986915277376,Biotech,-0.1181235809931744,0.373161679507668
2026-06-10,SAIC,20d,0.0721875651235368,Technology,-0.0112993930408842,0.1747506159579908
2026-06-10,MSTR,20d,0.0720372016239666,Technology,-0.1557875298937422,0.3403326963702403
2026-06-10,NEM,20d,0.0720339069904739,Materials,-0.0243413085070409,0.1566716667044876
2026-06-10,AGI,20d,0.0714599969514919,Materials,0.0274985933904276,0.1823680130621464
2026-06-10,BZ,20d,0.0709099013195886,Communication Services,-0.0235468120126278,0.2498713898339604
2026-06-10,FIG,20d,0.0708839218134083,Technology,-0.2845347979832622,0.1536019230514083
2026-06-10,PLNT,20d,0.0706279057940347,Consumer Discretionary,0.0013983170661145,0.1726259251415409
2026-06-10,BROS,20d,0.0695368676132284,Consumer Discretionary,-0.1526292365909943,0.2308119538209086
2026-06-10,APGE,20d,0.0695013573072235,Biotech,-0.1733921505399693,0.2440110496147965
2026-06-10,RKT,20d,0.0693171535847599,Financials,-0.0982417469499088,0.2664624243397897
2026-06-10,TFX,20d,0.0691341077734077,Healthcare,-0.0840866534330827,0.1661519350634616
2026-06-10,DB,20d,0.067398447696911,Financials,-0.0453876247006034,0.1444585660422921
2026-06-10,QXO,20d,0.0642520436404963,Industrials,-0.13392550032882,0.2622886070653157
