run_date,ticker,horizon,predicted_edge,actual_return,regime_alpha
2026-07-02,UNG,5d,0.051661,-0.084629,-0.136289
2026-07-06,CHYM,20d,0.225944,0.131002,-0.094941
2026-07-06,TTAN,20d,0.16066,0.071732,-0.088928
2026-07-06,NCLH,20d,0.149387,0.025961,-0.123426
2026-07-06,HIMS,20d,0.148116,-0.19488,-0.342996
2026-07-06,TVTX,20d,0.143782,-0.043493,-0.187275
2026-07-06,CCL,20d,0.124977,0.044711,-0.080266
2026-07-06,CNR,20d,0.116661,-0.007176,-0.123837
2026-07-06,RBRK,20d,0.115597,-0.14446,-0.260057
2026-07-06,CORT,20d,0.106724,0.231307,0.124582
2026-07-06,MNDY,20d,0.105909,0.077818,-0.028091
2026-07-06,SGML,20d,0.10435,-0.154406,-0.258756
2026-07-06,TEAM,20d,0.103285,0.212982,0.109698
2026-07-06,DOCS,20d,0.102922,-0.052493,-0.155415
2026-07-06,WIX,20d,0.101737,0.132045,0.030309
2026-07-06,ROKU,20d,0.099997,0.025165,-0.074831
2026-07-06,ENPH,20d,0.099802,-0.116723,-0.216525
2026-07-06,KRMN,20d,0.094469,-0.054723,-0.149192
2026-07-06,UI,20d,0.092922,0.020915,-0.072007
2026-07-06,ESTC,20d,0.090774,0.17424,0.083465
2026-07-06,AFRM,20d,0.089229,-0.118326,-0.207555
2026-07-06,DUOL,20d,0.088886,0.04687,-0.042015
2026-07-06,SN,20d,0.088054,0.07823,-0.009824
2026-07-06,AMBA,20d,0.083381,0.037,-0.046382
2026-07-06,CAI,20d,0.082921,-0.083661,-0.166582
2026-07-06,BLSH,20d,0.079294,-0.136997,-0.216291
2026-07-06,KVYO,20d,0.077211,0.064706,-0.012505
2026-07-06,ARRY,20d,0.076353,-0.191595,-0.267949
2026-07-06,LNC,20d,0.076129,0.214408,0.138279
2026-07-06,APP,20d,0.075644,-0.253094,-0.328738
2026-07-06,CAVA,20d,0.074585,-0.103463,-0.178048
2026-07-06,BTU,20d,0.07373,-0.039242,-0.112971
2026-07-06,HCC,20d,0.07334,-0.008987,-0.082327
2026-07-06,NTNX,20d,0.073123,0.164823,0.091699
2026-07-06,BILL,20d,0.07175,0.173751,0.102001
2026-07-06,CVNA,20d,0.071221,-0.060386,-0.131607
2026-07-06,MKTX,20d,0.070521,0.393679,0.323158
2026-07-06,TWLO,20d,0.070496,-0.059738,-0.130234
2026-07-06,HOOD,20d,0.068892,-0.231476,-0.300368
2026-07-06,BBWI,20d,0.068286,-0.043339,-0.111626
2026-07-06,ALB,20d,0.067391,-0.11278,-0.180172
2026-07-06,METC,20d,0.067096,-0.284566,-0.351662
2026-07-06,AAL,20d,0.066867,-0.096338,-0.163205
2026-07-06,ONON,20d,0.066822,0.029292,-0.03753
2026-07-06,HUBS,20d,0.066515,0.237722,0.171206
2026-07-06,CVS,20d,0.065948,0.03862,-0.027328
2026-07-06,UBS,20d,0.065431,0.011505,-0.053925
2026-07-06,ZETA,20d,0.065431,0.033914,-0.031517
2026-07-06,FOUR,20d,0.064582,0.056442,-0.008139
2026-07-06,HUM,20d,0.064546,-0.046734,-0.11128
2026-07-06,SITM,20d,0.064085,-0.10584,-0.169925
2026-07-06,UPST,20d,0.063883,-0.142732,-0.206616
2026-07-06,PATH,20d,0.063527,0.103128,0.039601
2026-07-06,COLD,20d,0.063478,-0.12469,-0.188168
2026-07-06,QXO,20d,0.06313,-0.108792,-0.171922
2026-07-06,LEU,20d,0.061877,0.060437,-0.00144
2026-07-06,LULU,20d,0.061691,0.06944,0.007749
2026-07-06,EXPE,20d,0.060878,0.117221,0.056343
2026-07-06,TOST,20d,0.060597,0.11228,0.051682
2026-07-06,GWRE,20d,0.060588,0.14347,0.082881
2026-07-06,EL,20d,0.059156,-0.002591,-0.061748
2026-07-06,TPG,20d,0.057978,0.087579,0.029602
2026-07-06,HLNE,20d,0.057749,0.150982,0.093233
2026-07-06,TFX,20d,0.057167,0.040054,-0.017113
2026-07-06,TTD,20d,0.056528,-0.052305,-0.108833
2026-07-06,ABNB,20d,0.055549,0.020251,-0.035299
2026-07-06,FROG,20d,0.055536,-0.160041,-0.215576
2026-07-06,WBD,20d,0.055404,-0.001149,-0.056553
2026-07-06,VOYA,20d,0.055227,0.039364,-0.015863
2026-07-06,COHR,20d,0.05342,-0.141674,-0.195094
2026-07-06,LNTH,20d,0.052996,-0.015853,-0.068848
2026-07-06,BAM,20d,0.052655,0.078511,0.025856
2026-07-06,MMYT,20d,0.051475,0.077245,0.02577
2026-07-06,JBL,20d,0.051204,-0.05863,-0.109835
2026-07-06,ANF,20d,0.050743,0.212209,0.161466
2026-07-06,CHYM,5d,0.157519,-0.02331,-0.180829
2026-07-06,BLSH,5d,0.150531,-0.139255,-0.289786
2026-07-06,CAI,5d,0.084056,-0.042111,-0.126167
2026-07-06,QXO,5d,0.080946,-0.121442,-0.202388
2026-07-06,UPST,5d,0.079513,-0.0836,-0.163114
2026-07-06,ETHA,5d,0.078135,-0.013284,-0.091419
2026-07-06,FETH,5d,0.077914,-0.011198,-0.089113
2026-07-06,SGML,5d,0.077744,-0.060631,-0.138374
2026-07-06,ETH,5d,0.076844,-0.010545,-0.087389
2026-07-06,TTAN,5d,0.075488,0.032909,-0.042579
2026-07-06,BEAM,5d,0.074869,-0.12231,-0.197179
2026-07-06,RDDT,5d,0.06639,0.000348,-0.066041
2026-07-06,UEC,5d,0.06124,-0.049103,-0.110343
2026-07-06,SITM,5d,0.060422,-0.020976,-0.081398
2026-07-06,KLAR,5d,0.060217,-0.030684,-0.090901
2026-07-06,NXE,5d,0.05642,-0.069215,-0.125635
2026-07-06,CRDO,5d,0.055808,-0.107965,-0.163773
2026-07-06,WRBY,5d,0.052573,-0.061944,-0.114516
2026-07-06,DUOL,5d,0.052488,0.020197,-0.03229
2026-07-06,PATH,5d,0.05082,0.001691,-0.049129
2026-07-06,URNM,5d,0.05013,-0.062547,-0.112677
2026-07-07,SGML,20d,0.244623,-0.059322,-0.303945
2026-07-07,CHYM,20d,0.242106,0.181345,-0.060761
2026-07-07,DJT,20d,0.193628,0.271833,0.078204
2026-07-07,ALB,20d,0.132323,-0.063556,-0.195879
2026-07-07,NCLH,20d,0.130416,0.065852,-0.064564
2026-07-07,LULU,20d,0.121843,0.069175,-0.052668
2026-07-07,AG,20d,0.118861,0.002432,-0.116429
2026-07-07,AS,20d,0.116108,0.064355,-0.051753
2026-07-07,TVTX,20d,0.110281,-0.031634,-0.141914
2026-07-07,ZIM,20d,0.108566,0.140886,0.03232
2026-07-07,AA,20d,0.106489,-0.044481,-0.15097
2026-07-07,ANF,20d,0.105334,0.237924,0.13259
2026-07-07,SQM,20d,0.10365,-0.065668,-0.169318
2026-07-07,CCL,20d,0.102798,0.10907,0.006273
2026-07-07,AAL,20d,0.096904,-0.037209,-0.134113
2026-07-07,AMTM,20d,0.096749,0.139754,0.043006
2026-07-07,UPST,20d,0.095306,-0.08288,-0.178186
2026-07-07,W,20d,0.093266,0.244826,0.151559
2026-07-07,RIVN,20d,0.092295,-0.044269,-0.136564
2026-07-07,ILMN,20d,0.090882,0.058667,-0.032215
2026-07-07,SYM,20d,0.085351,0.148596,0.063246
2026-07-07,KVYO,20d,0.082816,0.109175,0.02636
2026-07-07,CG,20d,0.081519,0.150648,0.069129
2026-07-07,KRMN,20d,0.081245,0.048961,-0.032285
2026-07-07,AEO,20d,0.08033,0.102695,0.022364
2026-07-07,HIMS,20d,0.079229,-0.110865,-0.190094
2026-07-07,WBD,20d,0.07738,-0.012634,-0.090014
2026-07-07,PEN,20d,0.077194,0.018567,-0.058627
2026-07-07,VICR,20d,0.075172,-0.119919,-0.195091
2026-07-07,HRI,20d,0.073972,0.287987,0.214015
2026-07-07,CSIQ,20d,0.0727,0.14216,0.06946
2026-07-07,CENX,20d,0.072279,0.040636,-0.031643
2026-07-07,DBRG,20d,0.070907,0.006341,-0.064566
2026-07-07,GAP,20d,0.069762,0.091294,0.021532
2026-07-07,MT,20d,0.068046,0.190974,0.122927
2026-07-07,APO,20d,0.067326,0.116232,0.048907
2026-07-07,BBWI,20d,0.067031,0.021338,-0.045693
2026-07-07,MKTX,20d,0.066594,0.368887,0.302294
2026-07-07,HLNE,20d,0.066216,0.260514,0.194298
2026-07-07,HCC,20d,0.066118,0.048366,-0.017751
2026-07-07,PAAS,20d,0.064834,0.016984,-0.047851
2026-07-07,LVS,20d,0.064424,0.005512,-0.058913
2026-07-07,ACMR,20d,0.064088,-0.128354,-0.192442
2026-07-07,EL,20d,0.063603,0.029962,-0.033641
2026-07-07,LYFT,20d,0.062801,0.083549,0.020748
2026-07-07,CE,20d,0.061308,-0.070037,-0.131346
2026-07-07,AI,20d,0.060254,0.12542,0.065166
2026-07-07,TPG,20d,0.060102,0.154644,0.094542
2026-07-07,FCX,20d,0.059722,0.137087,0.077364
2026-07-07,SLVP,20d,0.059454,0.032563,-0.026892
2026-07-07,MGM,20d,0.059368,-0.019726,-0.079094
2026-07-07,NXE,20d,0.059069,0.073707,0.014638
2026-07-07,XYZ,20d,0.058889,0.091284,0.032395
2026-07-07,SYF,20d,0.058777,0.04714,-0.011637
2026-07-07,SILJ,20d,0.05862,0.030794,-0.027827
2026-07-07,TWLO,20d,0.058488,-0.08454,-0.143029
2026-07-07,JETS,20d,0.058099,0.027376,-0.030723
2026-07-07,EAT,20d,0.058043,0.245009,0.186965
2026-07-07,SIL,20d,0.058037,0.026918,-0.031119
2026-07-07,AMBA,20d,0.057232,0.144946,0.087714
2026-07-07,UBS,20d,0.05684,0.039269,-0.017571
2026-07-07,EXEL,20d,0.055822,-0.018921,-0.074743
2026-07-07,BRKR,20d,0.055814,-0.136481,-0.192295
2026-07-07,ABNB,20d,0.055219,0.007527,-0.047693
2026-07-07,BILL,20d,0.054566,0.193953,0.139387
2026-07-07,BRBR,20d,0.053425,-0.085366,-0.138791
2026-07-07,LQDA,20d,0.053333,0.088022,0.034688
2026-07-07,COGT,20d,0.053077,0.070732,0.017656
2026-07-07,CVNA,20d,0.052771,0.008001,-0.04477
2026-07-07,LSCC,20d,0.052584,0.056662,0.004078
2026-07-07,JBTM,20d,0.052387,-0.070321,-0.122708
2026-07-07,DECK,20d,0.051609,-0.058541,-0.11015
2026-07-07,CNX,20d,0.051244,0.07218,0.020936
2026-07-07,GLOB,20d,0.051243,0.204739,0.153496
2026-07-07,EXPE,20d,0.051084,0.156335,0.105251
2026-07-07,AS,5d,0.060181,0.008228,-0.051953
2026-07-07,SGML,5d,0.050737,0.016102,-0.034636
2026-07-08,CHYM,20d,0.116222,0.235462,0.11924
2026-07-08,ZIM,20d,0.115707,0.080488,-0.03522
2026-07-08,EL,20d,0.114369,0.063081,-0.051288
2026-07-08,SGML,20d,0.109682,-0.084996,-0.194677
2026-07-08,ACMR,20d,0.106692,-0.185276,-0.291967
2026-07-08,SQM,20d,0.100084,-0.058847,-0.158931
2026-07-08,SEB,20d,0.090861,-0.050172,-0.141033
2026-07-08,KRMN,20d,0.086279,0.103283,0.017003
2026-07-08,UNG,20d,0.07922,-0.160345,-0.239565
2026-07-08,LSCC,20d,0.077003,-0.031476,-0.10848
2026-07-08,CSIQ,20d,0.075821,0.044068,-0.031753
2026-07-08,W,20d,0.062367,0.240143,0.177776
2026-07-08,OPCH,20d,0.060248,0.103866,0.043618
2026-07-08,WYNN,20d,0.059816,0.032881,-0.026935
2026-07-08,MT,20d,0.059635,0.192058,0.132423
2026-07-08,VICR,20d,0.058614,-0.167503,-0.226117
2026-07-08,WBD,20d,0.058603,-0.006883,-0.065486
2026-07-08,KWEB,20d,0.05721,0.080651,0.023441
2026-07-08,EXEL,20d,0.056862,0.010515,-0.046347
2026-07-08,KRYS,20d,0.055663,-0.132179,-0.187842
2026-07-08,DLTR,20d,0.055169,0.041663,-0.013506
2026-07-08,TPR,20d,0.054744,0.135721,0.080977
2026-07-08,BRKR,20d,0.054687,-0.082853,-0.137539
2026-07-08,EXPE,20d,0.053026,0.227997,0.174972
2026-07-08,LEU,20d,0.052345,0.12711,0.074765
2026-07-08,AXSM,20d,0.052092,-0.133241,-0.185333
2026-07-08,BZ,20d,0.051718,0.13296,0.081242
2026-07-08,SKY,20d,0.051531,0.151446,0.099915
2026-07-08,WHR,20d,0.05061,0.199628,0.149018
2026-07-08,AFRM,5d,0.052407,0.00529,-0.047116
2026-07-08,LMND,5d,0.050481,-0.070111,-0.120592
2026-07-09,CHYM,20d,0.239163,0.466448,0.227285
2026-07-09,SGML,20d,0.202807,-0.087986,-0.290793
2026-07-09,DJT,20d,0.197005,0.156725,-0.04028
2026-07-09,LULU,20d,0.12458,0.070552,-0.054028
2026-07-09,AG,20d,0.118861,0.006993,-0.111868
2026-07-09,AS,20d,0.115798,0.066135,-0.049663
2026-07-09,SYM,20d,0.11542,-0.082271,-0.197691
2026-07-09,NCLH,20d,0.113271,-0.019737,-0.133007
2026-07-09,CCL,20d,0.103156,0.07747,-0.025685
2026-07-09,ZIM,20d,0.100937,0.092792,-0.008145
2026-07-09,SQM,20d,0.099799,-0.022135,-0.121934
2026-07-09,AAL,20d,0.09493,-0.060375,-0.155305
2026-07-09,W,20d,0.09305,0.152619,0.05957
2026-07-09,UPST,20d,0.089484,-0.105928,-0.195413
2026-07-09,AMTM,20d,0.084122,0.119249,0.035127
2026-07-09,CG,20d,0.082473,0.106383,0.02391
2026-07-09,KVYO,20d,0.082444,-0.025058,-0.107502
2026-07-09,DOCU,20d,0.079798,0.16694,0.087142
2026-07-09,BBWI,20d,0.075617,0.010537,-0.065081
2026-07-09,ALB,20d,0.074709,-0.023361,-0.09807
2026-07-09,PAAS,20d,0.074535,0.089075,0.01454
2026-07-09,HRI,20d,0.074215,0.160787,0.086572
2026-07-09,PEN,20d,0.073273,0.021733,-0.051541
2026-07-09,VICR,20d,0.070876,-0.211621,-0.282497
2026-07-09,ILMN,20d,0.069286,-0.000206,-0.069493
2026-07-09,LVS,20d,0.066937,-0.000981,-0.067918
2026-07-09,MKTX,20d,0.065083,0.426741,0.361659
2026-07-09,TVTX,20d,0.063545,0.068069,0.004524
2026-07-09,RDDT,20d,0.062542,-0.246817,-0.30936
2026-07-09,WBD,20d,0.060361,-0.008637,-0.068998
2026-07-09,TPG,20d,0.06019,0.137931,0.077741
2026-07-09,CNX,20d,0.05946,0.076287,0.016827
2026-07-09,NXE,20d,0.059305,0.079114,0.019809
2026-07-09,XYZ,20d,0.058801,0.020666,-0.038135
2026-07-09,SIL,20d,0.058325,0.084115,0.025789
2026-07-09,CBRL,20d,0.058186,0.181711,0.123526
2026-07-09,EL,20d,0.058049,0.042688,-0.015361
2026-07-09,CENX,20d,0.057857,0.018621,-0.039236
2026-07-09,AA,20d,0.057508,-0.025452,-0.08296
2026-07-09,SLVP,20d,0.0566,0.094547,0.037947
2026-07-09,CSIQ,20d,0.056259,0.032021,-0.024238
2026-07-09,MGM,20d,0.056082,-0.037468,-0.09355
2026-07-09,HLNE,20d,0.05544,0.221188,0.165748
2026-07-09,TWLO,20d,0.053792,-0.116194,-0.169986
2026-07-09,MBLY,20d,0.053638,-0.116474,-0.170112
2026-07-09,FCX,20d,0.053539,0.129118,0.075579
2026-07-09,APO,20d,0.053081,0.068007,0.014926
2026-07-09,MT,20d,0.052942,0.162961,0.110018
2026-07-09,ACMR,20d,0.052602,-0.255187,-0.307789
2026-07-09,JBTM,20d,0.052195,-0.105953,-0.158148
2026-07-09,DLTR,20d,0.051867,0.072445,0.020577
2026-07-09,RH,20d,0.051569,0.116676,0.065107
2026-07-09,AMBA,20d,0.051493,0.069023,0.017529
2026-07-09,DECK,20d,0.0512,-0.061289,-0.112489
2026-07-09,CVNA,20d,0.050695,0.018176,-0.032518
2026-07-09,JETS,20d,0.050633,0.007097,-0.043537
2026-07-09,CHYM,5d,0.070194,0.029094,-0.0411
2026-07-10,CENX,20d,0.143345,0.146855,0.00351
2026-07-10,EMBJ,20d,0.127093,0.106045,-0.021049
2026-07-10,MBLY,20d,0.125083,-0.085864,-0.210947
2026-07-10,AG,20d,0.12169,0.085546,-0.036144
2026-07-10,HOOD,20d,0.119079,-0.16683,-0.28591
2026-07-10,FCX,20d,0.118369,0.134411,0.016042
2026-07-10,CAR,20d,0.108761,-0.089699,-0.19846
2026-07-10,PBF,20d,0.108413,0.160399,0.051986
2026-07-10,MUR,20d,0.105894,-0.011259,-0.117154
2026-07-10,BZ,20d,0.104277,0.196948,0.092671
2026-07-10,MSTR,20d,0.10367,0.056741,-0.046929
2026-07-10,AA,20d,0.102949,0.030608,-0.072341
2026-07-10,COIN,20d,0.101599,-0.034387,-0.135987
2026-07-10,DKS,20d,0.100067,-0.04193,-0.141997
2026-07-10,MU,20d,0.0979,-0.10388,-0.20178
2026-07-10,DOCU,20d,0.095978,0.225295,0.129317
2026-07-10,AVAV,20d,0.093714,0.291534,0.19782
2026-07-10,WLK,20d,0.093456,0.026229,-0.067228
2026-07-10,HAE,20d,0.092222,0.152907,0.060685
2026-07-10,RDDT,20d,0.091188,-0.172213,-0.263401
2026-07-10,FLR,20d,0.087258,0.123374,0.036116
2026-07-10,BE,20d,0.086083,-0.103307,-0.18939
2026-07-10,SMTC,20d,0.08596,0.024168,-0.061792
2026-07-10,AGCO,20d,0.085214,-0.100507,-0.185721
2026-07-10,ORCL,20d,0.083254,0.045364,-0.03789
2026-07-10,HPE,20d,0.082922,0.096415,0.013493
2026-07-10,TEX,20d,0.082177,0.003854,-0.078323
2026-07-10,CROX,20d,0.080943,0.02892,-0.052023
2026-07-10,GNRC,20d,0.08035,-0.092844,-0.173194
2026-07-10,CHRD,20d,0.080309,0.11892,0.038611
2026-07-10,APA,20d,0.077575,0.133219,0.055644
2026-07-10,RH,20d,0.075185,0.186271,0.111086
2026-07-10,RBRK,20d,0.074255,0.067433,-0.006822
2026-07-10,MIR,20d,0.073999,-0.075882,-0.149881
2026-07-10,SRAD,20d,0.073242,-0.157282,-0.230523
2026-07-10,MRNA,20d,0.072327,-0.133294,-0.205621
2026-07-10,INSP,20d,0.071552,0.162288,0.090735
2026-07-10,EME,20d,0.071534,0.045463,-0.026071
2026-07-10,CRK,20d,0.071365,0.037926,-0.033439
2026-07-10,CNM,20d,0.071166,0.015046,-0.056121
2026-07-10,PR,20d,0.07113,0.052219,-0.01891
2026-07-10,W,20d,0.069625,0.194665,0.125041
2026-07-10,SCCO,20d,0.069598,0.132116,0.062519
2026-07-10,COPX,20d,0.068505,0.150118,0.081612
2026-07-10,DJT,20d,0.068085,0.19555,0.127466
2026-07-10,MGM,20d,0.06801,-0.051408,-0.119418
2026-07-10,RCL,20d,0.065146,0.121351,0.056205
2026-07-10,CSGP,20d,0.063069,0.065164,0.002094
2026-07-10,GOOG,20d,0.062427,-0.004394,-0.066821
2026-07-10,OSK,20d,0.062422,0.060954,-0.001468
2026-07-10,ADM,20d,0.062237,-0.047507,-0.109744
2026-07-10,GOOGL,20d,0.061546,-0.008063,-0.069609
2026-07-10,DVN,20d,0.061506,0.01776,-0.043746
2026-07-10,SM,20d,0.060642,0.038475,-0.022167
2026-07-10,ALK,20d,0.060014,0.010927,-0.049087
2026-07-10,AR,20d,0.059579,0.044538,-0.015041
2026-07-10,BBWI,20d,0.059241,0.001476,-0.057765
2026-07-10,NE,20d,0.059088,0.020015,-0.039073
2026-07-10,CBRL,20d,0.058925,0.151813,0.092888
2026-07-10,SEI,20d,0.058737,-0.190163,-0.2489
2026-07-10,COP,20d,0.057691,0.078595,0.020904
2026-07-10,SYM,20d,0.056874,-0.079285,-0.136159
2026-07-10,WHR,20d,0.056198,0.062868,0.00667
2026-07-10,SQM,20d,0.056115,-0.016942,-0.073058
2026-07-10,PAAS,20d,0.055863,0.172888,0.117025
2026-07-10,MTDR,20d,0.055584,-0.04441,-0.099994
2026-07-10,SLV,20d,0.05533,0.065802,0.010471
2026-07-10,SILJ,20d,0.055298,0.145891,0.090593
2026-07-10,WSM,20d,0.055155,0.139214,0.084059
2026-07-10,GM,20d,0.055128,0.124984,0.069856
2026-07-10,SIVR,20d,0.054643,0.066126,0.011483
2026-07-10,CE,20d,0.054584,-0.063945,-0.118529
2026-07-10,CNX,20d,0.054224,0.098468,0.044245
2026-07-10,CART,20d,0.054004,0.036784,-0.017219
2026-07-10,HIMS,5d,0.067823,-0.044794,-0.112616
2026-07-10,MSTR,5d,0.064683,0.002219,-0.062464
2026-07-13,KRMN,20d,0.236751,0.377354,0.140603
2026-07-13,ACMR,20d,0.141045,-0.155931,-0.296976
2026-07-13,CHYM,20d,0.109901,0.472554,0.362653
2026-07-13,SGML,20d,0.104569,0.012048,-0.092521
2026-07-13,LEU,20d,0.093204,0.213329,0.120125
2026-07-13,ZIM,20d,0.091031,0.059244,-0.031787
2026-07-13,SEI,20d,0.087734,-0.127327,-0.215061
2026-07-13,CQQQ,20d,0.086887,-0.006203,-0.09309
2026-07-13,RKT,20d,0.084012,-0.010784,-0.094795
2026-07-13,FTAI,20d,0.082421,0.024395,-0.058026
2026-07-13,B,20d,0.081654,0.137451,0.055798
2026-07-13,SQM,20d,0.071392,0.01251,-0.058881
2026-07-13,KWEB,20d,0.070204,0.110179,0.039976
2026-07-13,UNG,20d,0.067346,-0.022179,-0.089525
2026-07-13,OPCH,20d,0.066976,0.129032,0.062057
2026-07-13,BZ,20d,0.063603,0.222689,0.159086
2026-07-13,EMBJ,20d,0.062936,0.144541,0.081605
2026-07-13,AGI,20d,0.062565,0.150035,0.08747
2026-07-13,ATRO,20d,0.062487,0.047619,-0.014868
2026-07-13,SEB,20d,0.061972,-0.099117,-0.161089
2026-07-13,WPM,20d,0.061426,0.23704,0.175614
2026-07-13,LSCC,20d,0.061038,-0.01851,-0.079548
2026-07-13,EXEL,20d,0.060325,-0.054961,-0.115286
2026-07-13,ARE,20d,0.060061,0.005616,-0.054445
2026-07-13,MCHP,20d,0.058236,-0.033717,-0.091953
2026-07-13,W,20d,0.058063,0.195554,0.137491
2026-07-13,KRYS,20d,0.058002,-0.087635,-0.145637
2026-07-13,WBD,20d,0.057745,-0.008121,-0.065866
2026-07-13,HAS,20d,0.056259,0.188105,0.131846
2026-07-13,HSY,20d,0.055617,0.042856,-0.012762
2026-07-13,TPR,20d,0.054528,0.210461,0.155932
2026-07-13,MBLY,20d,0.053559,-0.102564,-0.156124
2026-07-13,AXSM,20d,0.053316,-0.032373,-0.085688
2026-07-13,HE,20d,0.053286,-0.134815,-0.188101
2026-07-13,STM,20d,0.05187,-0.206222,-0.258092
2026-07-13,MRNA,20d,0.051792,-0.107447,-0.159239
2026-07-13,AG,20d,0.051004,0.14939,0.098387
2026-07-13,FCX,20d,0.050099,0.178608,0.12851
2026-07-14,CHYM,20d,0.205715,0.478565,0.27285
2026-07-14,AG,20d,0.180275,0.119905,-0.060369
2026-07-14,SGML,20d,0.161035,-0.01251,-0.173546
2026-07-14,KRMN,20d,0.144697,0.351516,0.206819
2026-07-14,EGO,20d,0.113214,0.325984,0.21277
2026-07-14,ACMR,20d,0.111479,-0.19187,-0.303349
2026-07-14,SQM,20d,0.110161,-0.010007,-0.120167
2026-07-14,LULU,20d,0.110028,0.070661,-0.039367
2026-07-14,AMTM,20d,0.104582,0.09468,-0.009901
2026-07-14,ERO,20d,0.103846,0.402086,0.29824
2026-07-14,SIVR,20d,0.098306,0.101449,0.003144
2026-07-14,SYM,20d,0.098259,-0.045121,-0.14338
2026-07-14,SLV,20d,0.098213,0.101185,0.002972
2026-07-14,LEU,20d,0.09783,0.187037,0.089207
2026-07-14,W,20d,0.094903,0.162948,0.068045
2026-07-14,SILJ,20d,0.093491,0.185331,0.09184
2026-07-14,SIL,20d,0.091713,0.202171,0.110459
2026-07-14,SLVP,20d,0.091354,0.215198,0.123844
2026-07-14,ZIM,20d,0.091031,0.005328,-0.085703
2026-07-14,PSLV,20d,0.090887,0.129443,0.038556
2026-07-14,PAAS,20d,0.085051,0.190301,0.105251
2026-07-14,AEO,20d,0.082696,0.074923,-0.007773
2026-07-14,FTAI,20d,0.082635,0.093977,0.011342
2026-07-14,ALB,20d,0.080378,0.004738,-0.07564
2026-07-14,CENX,20d,0.08003,0.134766,0.054736
2026-07-14,AA,20d,0.07914,0.104463,0.025323
2026-07-14,B,20d,0.077948,0.099753,0.021805
2026-07-14,PEN,20d,0.075127,0.031683,-0.043444
2026-07-14,CCJ,20d,0.067844,0.078192,0.010348
2026-07-14,CEF,20d,0.067364,0.105159,0.037794
2026-07-14,VERA,20d,0.06686,-0.297705,-0.364565
2026-07-14,CQQQ,20d,0.066827,-0.040363,-0.10719
2026-07-14,FNV,20d,0.063743,0.186204,0.122461
2026-07-14,CG,20d,0.063736,0.063325,-0.000411
2026-07-14,PALL,20d,0.063715,0.045148,-0.018568
2026-07-14,KGC,20d,0.063611,0.139272,0.075661
2026-07-14,EL,20d,0.063603,0.08558,0.021977
2026-07-14,AGI,20d,0.061236,0.138917,0.077681
2026-07-14,REMX,20d,0.060848,-0.030579,-0.091426
2026-07-14,GDXJ,20d,0.060785,0.205652,0.144867
2026-07-14,WBD,20d,0.059015,-0.01492,-0.073934
2026-07-14,AXSM,20d,0.058992,-0.082844,-0.141836
2026-07-14,BVN,20d,0.057101,0.121495,0.064394
2026-07-14,KRYS,20d,0.056885,-0.036473,-0.093358
2026-07-14,ATRO,20d,0.056579,0.033955,-0.022624
2026-07-14,CMG,20d,0.056288,-0.121603,-0.177891
2026-07-14,NXE,20d,0.05588,0.128205,0.072325
2026-07-14,RGLD,20d,0.05572,0.206708,0.150988
2026-07-14,CSIQ,20d,0.055281,0.045425,-0.009856
2026-07-14,MT,20d,0.055092,0.102572,0.04748
2026-07-14,URNM,20d,0.054862,0.07327,0.018408
2026-07-14,GDX,20d,0.051709,0.203526,0.151817
2026-07-14,MRNA,20d,0.051476,-0.101868,-0.153344
2026-07-14,DLTR,20d,0.051192,0.028099,-0.023093
2026-07-14,RKT,20d,0.051062,0.001399,-0.049664
2026-07-14,NEM,20d,0.051006,0.237045,0.186039
2026-07-14,AAL,20d,0.050898,-0.02425,-0.075148
2026-07-14,GLTR,20d,0.050557,0.083292,0.032735
2026-07-15,SGML,20d,0.14945,0.046944,-0.102506
2026-07-15,VSNT,20d,0.149173,0.051069,-0.098104
2026-07-15,PBF,20d,0.115704,0.197073,0.081369
2026-07-15,ZIM,20d,0.106477,0.018952,-0.087525
2026-07-15,KRMN,20d,0.099389,0.269168,0.169779
2026-07-15,SPHR,20d,0.098367,0.22082,0.122453
2026-07-15,VG,20d,0.091064,0.062742,-0.028322
2026-07-15,LITE,20d,0.085105,0.239987,0.154882
2026-07-15,VLO,20d,0.082119,0.132666,0.050547
2026-07-15,APA,20d,0.079915,0.174535,0.09462
2026-07-15,CHYM,20d,0.075028,0.430512,0.355483
2026-07-15,NYT,20d,0.071952,-0.149827,-0.221779
2026-07-15,RIVN,20d,0.071276,-0.105056,-0.176332
2026-07-15,HAL,20d,0.07037,-0.055603,-0.125972
2026-07-15,CNR,20d,0.069698,0.10138,0.031682
2026-07-15,WLK,20d,0.069287,0.027515,-0.041772
2026-07-15,VICR,20d,0.069196,-0.130976,-0.200172
2026-07-15,HCC,20d,0.067243,0.182703,0.115459
2026-07-15,AR,20d,0.064283,0.11614,0.051858
2026-07-15,PTGX,20d,0.062761,0.122176,0.059416
2026-07-15,PBR,20d,0.061969,-0.005599,-0.067568
2026-07-15,CNQ,20d,0.061882,0.113269,0.051387
2026-07-15,VIAV,20d,0.061634,0.074526,0.012893
2026-07-15,CIEN,20d,0.061112,0.032476,-0.028636
2026-07-15,DAR,20d,0.060137,0.046354,-0.013782
2026-07-15,MRNA,20d,0.058473,-0.067516,-0.125989
2026-07-15,CVE,20d,0.058093,0.102705,0.044612
2026-07-15,EQT,20d,0.057949,0.101108,0.043159
